mean,median,std,variance,minimum,maximum,range,rms,energy,absolute_mean,line_length,zero_crossings,skewness,kurtosis,iqr,crest_factor,shape_factor,impulse_factor,clearance_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,delta_power,theta_power,alpha_power,beta_power,gamma_power,relative_delta,relative_theta,relative_alpha,relative_beta,relative_gamma,dominant_frequency,spectral_entropy,spectral_centroid,total_power,wavelet_entropy,wavelet_energy_0,wavelet_relative_energy_0,wavelet_mean_0,wavelet_std_0,wavelet_energy_1,wavelet_relative_energy_1,wavelet_mean_1,wavelet_std_1,wavelet_energy_2,wavelet_relative_energy_2,wavelet_mean_2,wavelet_std_2,wavelet_energy_3,wavelet_relative_energy_3,wavelet_mean_3,wavelet_std_3,wavelet_energy_4,wavelet_relative_energy_4,wavelet_mean_4,wavelet_std_4,file,class,label,label_name,binary_label
-5.3760867,-6.032219,27.102867,734.5654,-105.91662,101.22085,207.13747,27.63092,3127927.5,22.04103,19605.027,264,0.025399333,0.1991632,35.98715782165527,3.833264,1.2536129,4.8054295,5.658752,734.5654,0.24509518,2.6269336,314.5672621171922,114.13517288826407,70.48831319427117,48.50924841664033,0.9986568244020603,0.44085959226846666,0.15995811339154933,0.09878793109418105,0.06798472076932958,0.0013995971400799876,0.33908203125,3.4263952,4.286855780496472,713.5316269258642,0.8194648,2369077.8,0.7312061,-20.933353,90.948555,438852.5,0.13545002,1.6369257,40.134136,382716.72,0.11812394,0.68916696,26.939613,45991.117,0.014194969,0.025032174,6.659544,3321.026,0.001025021,-0.0011712908,1.2706292,Z022.txt,Z,0,Healthy Eyes Open,0
5.0451474,5.7534714,43.716175,1911.1039,-217.11269,140.78268,357.8954,44.006332,7934075.5,34.162724,37092.4,341,-0.317761,1.2410479,54.64383316040039,4.933669,1.2881389,6.3552513,7.5945854,1911.1039,0.27295038,2.8247983,803.3177470234036,275.65731058180336,180.3031668401509,166.71119812807066,10.25122241185396,0.4296355661018611,0.14742881645621014,0.09643089978076846,0.08916155562188328,0.005482624727852114,0.33908203125,3.5920517,4.8746003802102,1869.765471960362,0.8349047,5871531.0,0.73008496,22.41483,145.20361,1110663.5,0.13810346,-4.0743456,63.77085,857297.5,0.10659911,-1.8474978,40.29066,202339.66,0.02515956,-0.09428388,13.968224,426.04053,5.297524e-05,0.00039773504,0.45510137,Z023.txt,Z,0,Healthy Eyes Open,0
1.6828641,1.2628758,26.007727,676.40186,-128.4753,89.46617,217.94147,26.062117,2782821.5,20.57868,23105.062,329,-0.07016102,0.3143158,34.0236291885376,4.92958,1.266462,6.2431264,7.415656,676.40186,0.3064669,2.6294708,290.80952145516875,94.6236862512678,50.25248438928275,74.29994164296427,5.221102407399595,0.47702063486317825,0.1552131122214042,0.08243014839018281,0.12187567021696623,0.008564277994066198,0.6781640625,3.7042994,5.63786121598158,609.6371942873716,0.836246,2215385.0,0.72453284,12.529205,89.37459,322087.22,0.10533734,0.4359106,34.408634,455677.16,0.14902739,0.28750587,29.40374,64239.633,0.021009315,0.0005675475,7.8706775,284.38196,9.300598e-05,0.00092305604,0.3718198,Z024.txt,Z,0,Healthy Eyes Open,0
5.589877,6.540031,47.446785,2251.1975,-155.90787,146.94019,302.84805,47.774933,9351174.0,38.027042,38137.562,317,-0.112840734,-0.036273003,63.178775787353516,3.2633822,1.256341,4.0999207,4.858945,2251.1975,0.25498188,2.3949962,819.1491541685164,156.41196462683382,243.4863925830647,231.07029161643234,2.8825978108440915,0.38696371155015213,0.07388856358435461,0.11502227366826655,0.10915694317432686,0.0013617309401031245,0.33908203125,3.3574672,4.601176369281129,2116.862976342295,0.7810257,7215471.0,0.7406627,17.013388,161.98152,958433.6,0.098382495,4.0200973,59.22408,1475351.5,0.15144373,-0.63597745,52.906746,92002.16,0.009443953,-0.111189075,9.418448,654.36206,6.716978e-05,0.00067170424,0.5640162,Z025.txt,Z,0,Healthy Eyes Open,0
15.00417,15.171332,48.55364,2357.4558,-257.0102,183.79906,440.80927,50.8191,10580834.0,40.00152,39533.145,288,-0.17596358,1.0848265,64.64423751831055,5.0573545,1.2704293,6.425011,7.5739503,2357.4558,0.26983106,2.8814013,996.1086447192729,383.05783682271846,214.36115089986478,182.3293644082127,11.431626374571932,0.4339135697873513,0.1668633178638958,0.09337757754014778,0.07942425337521587,0.004979715651462582,0.6781640625,3.5365837,4.682808154096726,2295.638380720468,0.75688666,8622067.0,0.76597047,62.805046,166.59622,1412156.1,0.12545367,-3.8878465,71.948845,1006771.56,0.08943996,0.4624364,43.705475,214285.0,0.019036733,-0.12219758,14.374436,1116.3921,9.917847e-05,0.015310355,0.73654187,Z026.txt,Z,0,Healthy Eyes Open,0
8.164591,7.909783,33.150265,1098.94,-120.975296,113.814705,234.79001,34.140892,4775465.0,26.887684,50587.914,564,-0.001684943,0.2985778,44.06547451019287,3.5434134,1.2697595,4.499283,5.3551264,1098.94,0.4914725,1.6604307,218.91537128001454,236.45101798027753,146.93802025359125,369.2820501406677,6.491351415352913,0.19991171351405265,0.21592512161294136,0.13418258954363202,0.3372253258505781,0.005927848633366123,0.33908203125,4.2414365,10.826507250430735,1095.0602515076039,1.2622387,2412389.8,0.46778026,39.19195,85.633354,917748.5,0.17795824,-4.294153,57.92785,1164608.8,0.22582626,1.3206829,46.990845,662341.06,0.12843284,0.09713747,25.272503,12.31169,2.387328e-06,0.0007634289,0.07736073,Z027.txt,Z,0,Healthy Eyes Open,0
-49.057053,-48.646523,31.17211,971.70044,-153.34407,61.374393,214.71846,58.1231,13840873.0,50.49627,23443.902,91,-0.058133923,-0.02401948,42.51980972290039,2.6382637,1.1510376,3.0367405,3.3719852,971.70044,0.2479063,2.3931508,471.03546533256775,148.24010047931225,108.74132175100969,81.14594494677905,1.197201270544793,0.49015041506846135,0.1542557877853737,0.1131541208977101,0.08443890433749954,0.001245784538248541,1.01724609375,3.4017944,4.553180633623397,961.0018697357958,0.34188783,12940546.0,0.9195012,-188.5577,109.64278,579939.94,0.04120811,-2.1859884,46.12324,532918.4,0.037866957,-0.39989632,31.797335,20026.834,0.0014230233,0.035302233,4.394432,9.963314,7.0795153e-07,-0.00043954924,0.06959469,Z028.txt,Z,0,Healthy Eyes Open,0
2.2798464,0.7214352,33.100063,1095.6143,-179.9048,140.11938,320.02417,33.178486,4510026.5,25.37312,27582.867,350,0.011777276,1.6158514,40.613943099975586,5.4223332,1.3076235,7.0903697,8.535699,1095.6143,0.290158,2.561143,478.5763463053107,167.51725459786132,122.28065167196097,133.68422671129227,6.151666899509582,0.44046743998665655,0.15417790046656585,0.11254347611966596,0.12303898753189443,0.005661811311395292,0.6781640625,3.6713345,5.487842877077958,1086.5192358368388,0.8251851,3454489.5,0.7246051,2.3714218,112.670784,536265.8,0.112485774,-1.4952797,44.37713,704511.25,0.14777651,-0.55335236,36.558544,72134.08,0.015130664,-0.036929805,8.340202,9.466865,1.985746e-06,-0.001228756,0.067828886,Z029.txt,Z,0,Healthy Eyes Open,0
56.71034,57.25426,36.459152,1329.2699,-79.81055,244.83865,324.6492,67.419075,18622226.0,58.634567,30833.338,110,0.29469094,1.5755243,43.77222442626953,3.6315932,1.149818,4.1756706,4.605159,1329.2699,0.30346495,2.8495922,522.4187355990708,126.70739518018439,85.49221496888437,147.36078391214366,12.682255541009948,0.3813023495102033,0.09248103904068339,0.06239895358095377,0.10755550921605517,0.009256509204882522,0.33908203125,3.2843556,4.526043957076205,1370.090523360626,0.2842946,18333676.0,0.94024307,227.17493,125.67729,285310.06,0.014632135,-3.0613153,32.24225,673688.1,0.034550115,0.7560331,35.745964,205740.81,0.010551424,0.3983823,14.079819,453.32413,2.324874e-05,-0.001153078,0.46944636,Z030.txt,Z,0,Healthy Eyes Open,0
8.030688,8.127671,26.579248,706.4564,-85.11552,123.041855,208.15738,27.765957,3158575.5,21.76728,20170.29,283,0.08465499,0.5788543,34.31508445739746,4.4313927,1.2755823,5.6526055,6.7155256,706.4564,0.24454205,2.3999882,291.5277385995537,158.3672134119272,89.36647866373882,41.6545723683323,1.0129144843198086,0.419225988352907,0.22773699643212122,0.1285117859569684,0.059900575342913646,0.0014566026473015593,0.33908203125,3.6387284,4.902315330827801,695.3951966215984,0.7597097,2629257.5,0.7461925,25.011177,95.083275,549879.2,0.15605764,-3.665191,44.812733,321372.78,0.09120673,-0.71179575,24.684185,23032.652,0.006536748,-0.0042961435,4.712837,22.37391,6.3497946e-06,-0.0002501712,0.10429236,Z031.txt,Z,0,Healthy Eyes Open,0
-2.4981656,-2.46475,22.63662,512.4165,-83.2413,82.19795,165.43925,22.774048,2124939.0,17.99852,19961.842,352,-0.05130714,0.16142273,30.144025802612305,3.6550946,1.2653289,4.624897,5.4891233,512.4165,0.28208667,2.392587,192.96320291094483,94.05937952533364,59.3286049059592,50.33261682717595,1.5959298114905691,0.4000196221874096,0.19498845838639436,0.12299032023396099,0.10434131514806329,0.0033084195877734947,0.33908203125,3.7435641,5.439657009155248,482.3843436873738,0.85652906,1643903.8,0.7021828,-16.066315,76.06338,335107.7,0.14313908,0.22753583,35.099316,334995.44,0.14309113,1.3881162,25.174156,27079.094,0.011566659,-0.060442712,5.1097226,47.54733,2.0309533e-05,-0.00038429507,0.15203534,Z032.txt,Z,0,Healthy Eyes Open,0
57.547947,57.33993,35.41588,1254.2845,-72.11286,209.52072,281.63358,67.57256,18707110.0,59.30687,37918.395,93,0.042684324,0.62181306,46.27434539794922,3.1006775,1.1393716,3.5328238,3.8774958,1254.2845,0.36196855,2.2861383,593.936455359757,154.86547781791538,157.17204057253898,224.30745364329312,16.099377867731384,0.46110107535348355,0.12022942473487076,0.12202011893612671,0.17414052825243037,0.012498711571487079,1.6954101562500001,3.9115841,6.947082232142582,1288.082997647405,0.4437737,17240590.0,0.8927442,224.76161,113.43164,771181.6,0.039932966,-2.096134,53.205574,1065755.0,0.055186428,-0.82172924,44.962547,232900.88,0.012059964,-0.09419777,14.986065,1476.0176,7.643046e-05,0.011828055,0.84700555,Z033.txt,Z,0,Healthy Eyes Open,0
-28.056137,-29.056545,35.514782,1261.2997,-137.7463,110.77874,248.52505,45.25977,8392486.0,37.12204,28742.34,208,0.29042533,0.59883666,43.54049015045166,3.0434601,1.2192156,3.7106342,4.296333,1261.2997,0.26964423,2.7195206,584.3286956642569,191.7476187157631,131.5071588025242,110.17765249952325,5.8080525314754095,0.45486998925549293,0.14926570937245304,0.10237159385698756,0.08576766463896116,0.004521271695521084,0.6781640625,3.4927213,4.705553454816286,1284.6059521769178,0.58288485,7099626.0,0.8383062,-109.453064,118.83432,636502.3,0.075156614,4.4466414,48.16959,657818.25,0.07767355,-0.945211,35.31768,74885.21,0.00884226,-0.2152191,8.495116,180.81046,2.134965e-05,0.005645614,0.29642573,Z034.txt,Z,0,Healthy Eyes Open,0
3.0998561,0.16061385,53.359474,2847.2336,-166.65344,191.76804,358.42148,53.44944,11704484.0,41.55135,35926.023,289,0.22873203,0.26623178,68.02164459228516,3.5878398,1.2863467,4.615206,5.5551834,2847.2336,0.21110046,2.6591947,1108.3455472902956,151.0099486238882,381.1964880352468,124.79763947355792,2.340639407594827,0.3900437939746363,0.053142716577133646,0.1341488895828368,0.04391820303546192,0.0008237068999797344,0.33908203125,2.9332008,3.3411292682617693,2841.5925709162007,0.66742843,9505838.0,0.7930052,14.3365755,186.39313,1128116.8,0.094110854,0.90253854,64.39467,1313902.5,0.10960965,0.8638015,49.924213,39187.938,0.0032691741,-0.005519845,6.1473317,60.338833,5.033645e-06,-0.00038745397,0.17126955,Z035.txt,Z,0,Healthy Eyes Open,0
5.366426,7.2217746,44.3753,1969.1672,-165.89485,156.92755,322.8224,44.69861,8185665.0,35.489414,35930.273,304,-0.21149912,0.20958138,58.88228988647461,3.7114098,1.2594913,4.674488,5.557085,1969.1672,0.2645796,2.310512,778.3895159992575,242.85253914222125,247.76328498445454,187.92353891964999,3.276313345710951,0.40718442182690845,0.127038929362862,0.1296077964472827,0.09830494369445902,0.0017138768289864407,0.6781640625,3.495266,4.860931207562976,1911.6387422359344,0.8204376,6310873.0,0.7139729,28.191238,149.68967,1130333.2,0.12787887,0.5373367,64.46199,1346142.4,0.15229417,1.5324322,50.51734,51482.62,0.0058244234,0.12747017,7.0448194,261.54962,2.9590097e-05,-0.00053372496,0.35658202,Z036.txt,Z,0,Healthy Eyes Open,0
5.045847,6.188953,41.770115,1744.7426,-147.93805,126.87288,274.8109,42.07378,7252522.0,33.69382,37852.19,332,-0.15521635,-0.04177475,55.783761978149414,3.5161579,1.2487091,4.3906584,5.171268,1744.7426,0.29304287,2.0588562,603.6751206598431,180.91322708174587,234.63499844200902,249.42469517217248,2.7478497167901517,0.3613205204426057,0.10828284805356571,0.14043719353292242,0.14928934055181883,0.0016446834659733058,0.33908203125,3.5936441,5.515404561750011,1670.7468480349828,0.9073244,4941231.0,0.6583208,13.449397,134.10968,949287.9,0.12647374,5.2212677,58.845284,1541408.9,0.20536208,-0.015707692,54.082108,73864.55,0.009840982,-0.2068104,8.437197,18.084082,2.4093442e-06,0.00039707273,0.09376206,Z037.txt,Z,0,Healthy Eyes Open,0
-75.104225,-75.67983,18.54477,343.90845,-134.62363,-9.243376,125.38025,77.35989,24518712.0,75.104225,18373.617,0,0.11085454,0.07213616,24.798595428466797,1.7402251,1.0300338,1.7924907,1.8227408,343.90845,0.31684437,2.3329387,140.29560434818268,56.88072552647442,42.78404125512577,44.16484944558818,1.9306761930323415,0.41334159966283596,0.167583084219418,0.12605116271886627,0.13011932628624942,0.005688195220132566,0.6781640625,3.8405037,6.105333749662133,339.4180611451212,0.11841453,26380816.0,0.9793846,-305.25195,61.721416,285694.5,0.010606374,-1.9325905,32.35139,236785.55,0.008790635,0.45835155,21.19194,32809.83,0.001218061,-0.1017617,5.623951,7.375804,2.7382583e-07,-0.0004577345,0.059879046,Z038.txt,Z,0,Healthy Eyes Open,0
1.2850072,2.675853,53.03958,2813.197,-220.00894,190.1681,410.17706,53.05514,11532433.0,41.4268,36616.746,282,-0.17162193,0.38957667,66.78036499023438,4.1467977,1.2806962,5.3107877,6.360993,2813.197,0.21914193,2.593908,1265.419102424383,201.872537233606,407.2925862130524,115.25387749919548,2.7667224908752193,0.46189317799923346,0.07368590184465844,0.14866668810439843,0.042069050208619625,0.0010098869548467834,0.6781640625,3.1393354,3.8073331208932277,2739.635835077181,0.7174282,9316616.0,0.77268064,6.3177013,184.9658,1290211.8,0.107004695,0.092796326,68.872475,1381939.6,0.114612214,-0.6474949,51.204067,64683.203,0.0053645507,0.011296132,7.897796,4073.6758,0.0003378534,0.00095730106,1.4072653,Z039.txt,Z,0,Healthy Eyes Open,0
56.307537,55.19733,27.730171,768.9624,-60.91883,153.6912,214.61002,62.765446,16140136.0,56.76755,25775.229,48,0.07387882,0.08737373,38.22200393676758,2.4486594,1.1056571,2.7073774,2.896111,768.9624,0.30882725,2.5536537,289.81919170506296,117.91095874395222,104.3555607010424,88.55248700451573,4.976178797457834,0.37887979599610727,0.15414465733545005,0.13642372444992099,0.11576441164518211,0.006505344233861661,0.33908203125,3.7656038,5.773758717318397,764.937045384285,0.303393,15685948.0,0.9339103,222.06676,91.40724,584910.06,0.034824386,1.0786707,46.35991,440608.22,0.026232941,1.1165354,28.89329,82898.47,0.0049356106,0.06331296,8.940729,1625.7158,9.6791904e-05,-0.0011134212,0.88900626,Z040.txt,Z,0,Healthy Eyes Open,0
3.4986563,3.9681602,43.313477,1876.0574,-131.32434,159.10158,290.4259,43.454548,7736356.5,34.155876,31789.574,303,0.021804972,0.0739944,55.29734992980957,3.661333,1.2722422,4.6581025,5.580794,1876.0574,0.23562889,2.5556276,790.2495769684017,232.51141288541257,257.8310775759817,99.33852800663442,2.6518709395916096,0.42421365627454877,0.12481438707511769,0.13840622925646617,0.053325887672460034,0.0014235501037128194,0.33908203125,3.391981,4.196652271998566,1862.8574664672192,0.81909126,5786098.0,0.71732044,12.5293455,145.31151,1253182.0,0.15536083,0.7088457,67.8733,967983.75,0.12000393,1.5299141,42.83037,57004.016,0.0070669637,0.12991607,7.413046,1998.8228,0.00024780023,-0.0002478123,0.98575723,Z041.txt,Z,0,Healthy Eyes Open,0
-75.36478,-76.049065,19.826765,393.10065,-141.29266,1.7863454,143.07901,77.92914,24880878.0,75.36598,19169.336,2,0.13814908,-0.13113117,26.65450668334961,1.8130915,1.0340095,1.8747538,1.9112285,393.10065,0.31301048,2.2817404,147.46326471503824,75.70376837046817,55.79312687024474,52.828681973488706,1.9939199327295505,0.3758290784074041,0.19294078124217165,0.1421959529624674,0.13464068422696018,0.005081761157153327,0.6781640625,3.871896,6.2555450298964335,392.36789590609044,0.13206284,25821860.0,0.9764434,-301.00906,65.778915,308598.4,0.011669526,0.3651902,33.681145,279606.56,0.010573211,-1.7412666,22.968037,34637.203,0.001309792,0.054875754,5.7791295,108.808266,4.1145413e-06,-0.0013834472,0.22998841,Z042.txt,Z,0,Healthy Eyes Open,0
2.7393894,2.2450814,26.86848,721.9153,-99.21107,100.15309,199.36417,27.007769,2988432.0,21.215357,25419.371,374,0.094512984,0.2798624,34.99977970123291,3.7083068,1.2730292,4.7207828,5.614788,721.9153,0.31058365,2.1956234,282.5340696769953,139.92135347329082,112.19116328381003,93.5456922220497,3.225909835721105,0.3917503117068997,0.19400928850909518,0.15555972855747552,0.12970667264560887,0.004472916080976958,1.356328125,3.8918405,6.402950824204918,721.2095593388627,0.98619795,1970516.2,0.6217456,6.2158785,84.88762,614975.5,0.19403966,2.9532492,47.457535,524651.9,0.16554037,0.02719921,31.552235,58942.633,0.018597826,-0.09299231,7.5386286,242.81601,7.661433e-05,0.00028539659,0.34357485,Z043.txt,Z,0,Healthy Eyes Open,0
3.5623798,4.2270412,39.46624,1557.5841,-155.05995,146.22447,301.28442,39.62669,6433414.5,31.246347,38195.664,397,-0.15156585,0.3302257,50.3665771484375,3.913018,1.2682023,4.9624987,5.9032135,1557.5841,0.30591032,2.2961128,612.6932573394478,295.92618657477203,228.7605416893959,172.98139067204437,7.0947305465752315,0.39589400872546887,0.19121379725747567,0.14781446801111014,0.11177256378736534,0.004584286318258893,1.01724609375,3.802423,6.012451537627772,1547.6194229661037,0.9715921,4277768.0,0.6436114,13.966637,124.627525,1142360.8,0.17187382,7.399776,64.38244,1060073.4,0.15949328,1.5932881,44.82171,166098.31,0.024990313,0.15495066,12.654957,206.89746,3.1128748e-05,0.0064298767,0.31708166,Z044.txt,Z,0,Healthy Eyes Open,0
2.9126928,3.2350862,36.589455,1338.7883,-137.92313,150.3485,288.2716,36.705204,5519773.5,28.913282,31489.277,341,0.08718593,0.45872617,48.2353572845459,4.0961084,1.2694929,5.1999803,6.1595197,1338.7883,0.2767273,2.396413,498.46880611225964,209.72643630735575,179.96588923484083,114.76862005031899,3.45213189612303,0.38388222834045455,0.1615151253686244,0.13859584739828915,0.08838593923679398,0.0026585657288059417,0.6781640625,3.5998416,5.039735431409938,1298.4940935327213,0.9284059,3872353.5,0.65775836,4.118763,119.24608,1074625.5,0.182536,-1.7569778,62.83106,853230.75,0.14492987,-0.02383472,40.23721,86834.125,0.014749654,0.17176035,9.14912,153.61351,2.6092808e-05,-0.00081654143,0.27327228,Z045.txt,Z,0,Healthy Eyes Open,0
-18.810074,-18.372814,35.286392,1245.1295,-159.04884,129.51764,288.56647,39.98685,6550891.0,31.15828,27501.75,280,0.06729927,1.2664676,41.49202513694763,3.9775286,1.2833459,5.104545,6.0822897,1245.1295,0.25425035,2.332196,498.03141326442363,126.06572417713701,171.98348463702948,115.82397065613183,1.953399546615256,0.42437835771853494,0.10742206930325954,0.14654912686445826,0.09869495204992568,0.0016645144653166207,0.33908203125,3.4774666,4.8502023173466045,1173.5551641743673,0.7126284,5306887.0,0.77142453,-78.72627,115.38106,780902.5,0.11351426,2.8645904,53.50476,765692.1,0.11130323,-0.98502517,38.104538,25754.271,0.0037437158,-0.041310284,4.983338,98.12907,1.4264327e-05,0.0007932177,0.21841317,Z046.txt,Z,0,Healthy Eyes Open,0
-50.504932,-49.561436,38.738045,1500.6361,-215.35066,83.877754,299.22842,63.650486,16598522.0,53.73557,30523.723,121,-0.11154571,0.23308825,52.53034782409668,3.383331,1.1845131,4.0076,4.5431995,1500.6361,0.25377047,2.299838,563.3632530511917,231.95066715203228,208.77782048709688,108.25733297848956,2.092050073033461,0.397078619156893,0.16348714639518722,0.1471540932437584,0.07630364966101276,0.0014745518982788874,0.6781640625,3.5475411,4.863823101262574,1418.7700517528913,0.44028786,14960146.0,0.88686186,-190.84421,136.3049,1018857.8,0.06039955,7.6422505,60.723938,852823.2,0.05055675,-1.0742654,40.21326,36773.336,0.0021799833,0.14617586,5.953142,29.94382,1.7751186e-06,-0.0005100704,0.12065146,Z047.txt,Z,0,Healthy Eyes Open,0
4.6961117,6.06,40.057804,1604.6276,-180.4856,118.73701,299.2226,40.332134,6664512.0,31.73304,38391.523,371,-0.30947778,0.58077645,51.822242736816406,4.4749827,1.2709824,5.687624,6.748614,1604.6276,0.30746898,2.0635147,559.5392049457133,220.4414784237742,264.7501469023526,213.8737539491337,2.8161095605127793,0.3702728365786393,0.1458762688907186,0.17519735348599286,0.14153010342170907,0.0018635492667371859,0.33908203125,3.8245325,6.339316148113338,1511.153802466083,0.9857847,4646160.0,0.62572277,7.5238633,130.47935,1287345.1,0.17337354,1.143335,68.786476,1350848.2,0.18192583,-3.3474877,50.51805,134908.25,0.018168803,0.01110124,11.405903,6008.1724,0.00080915214,-0.0005885932,1.709047,Z048.txt,Z,0,Healthy Eyes Open,0
56.621513,55.965942,27.641075,764.029,-47.48946,164.68181,212.17126,63.008137,16265193.0,56.96054,27657.469,55,0.078451335,-0.020327568,36.323673248291016,2.6136594,1.1061717,2.891156,3.101702,764.029,0.32516178,2.0781176,291.43574650749565,125.47952504329386,123.2104755925387,113.36338832418085,2.959129482466233,0.38492050297889807,0.16572998498650424,0.16273308544231532,0.14972731717388527,0.003908338707315347,1.01724609375,3.9089327,6.665956494425497,757.1323020002201,0.36148065,15420410.0,0.91582865,222.11052,85.78809,695177.0,0.041287035,-0.3949388,50.55336,650088.5,0.0386092,-1.1295303,35.10397,70621.81,0.004194278,0.012902351,8.252385,1359.9052,8.07657e-05,-0.00026212915,0.81308717,Z049.txt,Z,0,Healthy Eyes Open,0
3.8210342,4.180402,46.39231,2152.2466,-200.78413,153.68938,354.4735,46.549404,8877572.0,37.180958,39686.93,332,-0.06131301,0.2383511,63.48929405212402,4.3133554,1.251969,5.400187,6.337475,2152.2466,0.27381033,2.2014673,766.8687103897333,253.33709721207617,363.4527632139624,207.17208573240552,3.862145201417224,0.359572659657462,0.11878577467080702,0.17041727607099907,0.0971397279147381,0.0018108990538303847,0.6781640625,3.546294,5.173848834229407,2132.7225243439584,0.89587176,6353092.0,0.670687,23.943707,150.94255,1326871.6,0.14007597,-6.09896,69.57735,1702893.0,0.17977202,-0.935154,56.836796,89631.97,0.009462321,0.03364895,9.296924,26.43947,2.7911778e-06,0.0009991424,0.113368526,Z050.txt,Z,0,Healthy Eyes Open,0
3.4373064,2.9330235,33.90995,1149.8848,-130.67952,142.17783,272.85736,34.08372,4759484.5,26.232412,30792.78,388,0.03753523,0.7105198,41.86081123352051,4.171429,1.299298,5.4199295,6.550898,1149.8848,0.29755497,2.3832562,346.42693604372437,197.6158731584251,165.88981600262224,119.8110867831821,5.124365271845308,0.31017623098364844,0.17693701136186066,0.1485308229027834,0.1072738504484298,0.004588142955500039,0.33908203125,3.6593418,5.551163294307104,1116.8713184279648,0.97178787,3144655.8,0.63350546,8.489493,107.18751,982414.25,0.19791189,-3.2696083,60.009388,737996.9,0.14867288,1.2385209,37.401066,98316.055,0.019806223,-0.13080184,9.73607,514.13983,0.00010357585,0.010049815,0.49984542,Z051.txt,Z,0,Healthy Eyes Open,0
8.009176,7.4566054,33.165474,1099.9486,-115.269745,175.13737,290.4071,34.118843,4769299.5,26.781727,48596.383,572,0.13234328,0.3521316,42.66153526306152,5.133157,1.2739598,6.5394354,7.7953424,1099.9486,0.4705134,1.7183651,249.5437385760248,191.0344817741588,205.63627612084147,328.23226407991257,6.029946301449966,0.2205324212056136,0.16882530108676716,0.1817295281356832,0.2900728198126708,0.0053289201531837496,0.6781640625,4.1981983,10.153727678682086,1131.5512576872427,1.2411301,2540308.0,0.48672345,35.030098,90.068085,982264.7,0.18820208,2.8951473,60.02404,1100989.6,0.21094981,1.0876931,45.694435,595437.25,0.11408588,0.287058,23.960587,202.20404,3.8742328e-05,0.00084872334,0.31352785,Z052.txt,Z,0,Healthy Eyes Open,0
5.5676684,6.1757345,28.024601,785.3783,-95.585396,114.04242,209.6278,28.572315,3344697.5,22.894077,24485.33,314,-0.15825032,0.061544895,37.46462059020996,3.991361,1.2480221,4.9813066,5.8669367,785.3783,0.2844074,2.154768,253.97100303947929,112.16975917037576,132.74539533410223,91.04836782269587,1.2344752847307248,0.33524444851581037,0.14806528541913258,0.1752253458827997,0.12018482225799423,0.0016295206188228406,0.33908203125,3.691945,5.570567089807044,757.5696008207033,0.93058366,2219851.8,0.64690876,18.908186,88.338554,556041.75,0.16204157,-0.5688884,45.210037,623526.4,0.18170793,0.13865696,34.396843,31831.05,0.009276198,0.037931383,5.5402064,224.69568,6.548077e-05,-0.007960189,0.33041078,Z053.txt,Z,0,Healthy Eyes Open,0
-18.187918,-18.232052,49.786667,2478.7122,-220.48463,131.07266,351.5573,53.004833,11510572.0,42.240673,37777.523,282,-0.09441639,0.08487058,64.86438846588135,4.159708,1.2548293,5.2197237,6.1599426,2478.7122,0.24824373,2.365547,1091.5901473014058,197.21526472985744,377.65219579920176,158.22811792060034,3.2570117191969623,0.42882444496818195,0.07747479825290401,0.14835833179235522,0.06215893851131145,0.0012794969304114228,0.6781640625,3.1380847,4.035073480930897,2545.5408620243184,0.7849885,8946242.0,0.7363159,-73.53766,165.7794,1387385.8,0.11418808,0.11774343,71.41897,1738224.5,0.14306368,-0.4320441,57.42954,74618.54,0.006141441,-0.019815767,8.482675,3534.235,0.0002908834,-0.0008066955,1.3107821,Z054.txt,Z,0,Healthy Eyes Open,0
-14.196741,-13.764794,39.67749,1574.3031,-153.94006,164.45352,318.3936,42.140842,7275659.5,33.15784,44754.953,414,-0.056831002,0.5183561,52.320404052734375,3.9024734,1.2709163,4.9597173,5.8746066,1574.3031,0.3617009,1.9594439,422.81249382063754,299.8177654827386,275.92457387365397,270.5643548267846,7.613990893295852,0.27094245296774055,0.1921262072678018,0.17681521235065575,0.17338033065196293,0.0048791211226098434,0.6781640625,3.9739833,7.414387586087008,1560.525082686024,1.1175402,4074257.5,0.5381239,-58.806606,107.33439,1722316.6,0.22748187,1.4656199,79.56066,1477476.6,0.19514364,2.5057662,52.889336,295596.56,0.0390421,0.19651008,16.88227,1578.9456,0.00020854556,-0.0012024919,0.87612486,Z055.txt,Z,0,Healthy Eyes Open,0
4.9578795,6.8227677,44.50488,1980.6843,-144.04105,167.47087,311.5119,44.780186,8215571.0,35.584194,36487.312,322,-0.020232748,0.14679599,59.50551986694336,3.7398431,1.258429,4.7063274,5.5500727,1980.6843,0.27442864,2.1601167,865.9097568109632,183.43857745170595,324.78754357583824,201.7849413076357,2.6616675748641137,0.4271919295642072,0.09049843732759216,0.16023219088045354,0.09954951743663942,0.0013131194079072058,0.6781640625,3.4982324,4.932342341076151,2026.9806072748304,0.91124284,5445787.0,0.654279,22.012928,139.77376,1290051.5,0.15499203,-7.3412595,68.475845,1532834.5,0.18416096,2.0480993,53.892574,54522.082,0.0065505044,-0.07673092,7.250576,145.76572,1.7512886e-05,-0.0011682909,0.266199,Z056.txt,Z,0,Healthy Eyes Open,0
